"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-05","13.20",,"31","38","26",,"  340","  330","23.0","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-06","11.18",,"33","39","27",,"   70","   60","29.1","36.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-07","15.66",,"37","39","35",,"  320","  310","23.0","31.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-08","12.30",,"39","45","32",,"  330","  330","33.1","40.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-09","16.55",,"37","54","28",,"  150","  160","40.0","53.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-10","22.59",,"50","54","43",,"  270","  280","36.0","46.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-11","14.76",,"44","46","39",,"  270","  270","28.0","35.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-12","11.41",,"42","48","34",,"  100","  110","31.1","42.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-13","22.82",,"49","56","35",,"  280","  280","38.0","49.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-14","21.47",,"37","44","26",,"  280","  270","36.9","48.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-15","9.40",,"27","29","23",,"  310","  290","17.0","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-16","14.32",,"28","32","22",,"  310","  320","30.0","38.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-17","18.12",,"22","24","18",,"  260","  260","28.0","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-18","11.41",,"26","33","22",,"  270","  270","21.0","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-19","10.96",,"30","33","25",,"  350","  340","21.0","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-20","20.80",,"23","26","18",,"  310","  320","30.0","38.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-21","17.90",,"23","32","19",,"  310","  310","29.1","35.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-22","12.53",,"28","36","22",,"  250","  240","21.9","27.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-23","7.61",,"36","40","32",,"  240","  250","18.1","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-24","5.37",,"39","45","36",,"  120","  130","10.1","13.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-25","6.04",,"47","55","43",,"  100","  100","23.0","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-26","8.05",,"45","46","41",,"   90","  100","21.0","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-27","5.37",,"43","48","41",,"   20","   20","12.1","13.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-28","13.65",,"40","41","37",,"   70","   60","23.9","31.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-29","15.88",,"37","40","35",,"  330","  330","25.1","34.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-30","7.83",,"36","38","34",,"  360","  360","18.1","23.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-01-31","7.16",,"36","39","34",,"  130","  120","13.0","19.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-01","7.38",,"38","44","32",,"  230","  270","13.0","16.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-02","8.50",,"41","42","37",,"   10","   10","19.9","27.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-03","14.09",,"37","43","32",,"  360","  350","23.0","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-04","10.74",,"37","46","30",,"  340","  320","19.9","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-05","12.75",,"37","45","30",,"  360","  350","21.9","29.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-06","10.51",,"34","42","27",,"   20","   20","18.1","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-07","6.93",,"37","48","29",,"  350","   30","16.1","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-08","5.82",,"40","48","32",,"  180","  170","13.0","18.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-09","9.84",,"43","49","38",,"  170","  170","21.0","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-10","6.71",,"44","55","36",,"  220","  230","14.1","17.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-11","9.62",,"48","51","43",,"  330","  350","21.0","27.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-12","6.71",,"42","46","36",,"   40","   40","13.0","16.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-13","14.54",,"36","39","32",,"  330","  320","23.0","34.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-14","23.26",,"34","38","28",,"  310","  320","32.0","42.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-15","12.53",,"31","36","26",,"  200","  300","25.1","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-16","15.21",,"38","43","34",,"  300","  290","32.0","46.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-17","11.41",,"33","36","26",,"  310","  300","28.0","33.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-18","17.45",,"30","40","25",,"  240","  240","30.0","36.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-19","10.74",,"36","41","29",,"  340","  310","23.0","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-20","7.61",,"31","36","25",,"   30","   30","14.1","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-21","7.61",,"32","39","24",,"   90","   90","15.0","19.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-22","8.50",,"37","41","33",,"  170","  170","18.1","25.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-23","7.38",,"43","48","40",,"  350","  360","15.0","19.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-24","14.09",,"42","45","28",,"  330","  320","23.0","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-25","10.51",,"30","36","21",,"  200","  210","19.9","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-26","8.72",,"38","48","32",,"  210","  200","19.9","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-27","12.53",,"43","52","34",,"  190","  190","28.0","36.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-28","21.92",,"48","56","44",,"  290","  300","40.9","57.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-02-29","19.01",,"39","44","31",,"  310","  320","38.9","53.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-01","10.51",,"35","41","28",,"  180","  190","21.9","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-02","11.18",,"44","53","41",,"  100","  110","28.0","40.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-03","10.29",,"53","68","47",,"  330","  320","17.0","23.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-04","10.51",,"50","55","42",,"  100","  110","19.9","25.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-05","10.96",,"44","48","42",,"   50","   50","18.1","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-06","7.16",,"46","51","45",,"   40","   50","17.0","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-07","15.88",,"50","55","44",,"  360","  360","25.1","38.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-08","10.51",,"45","66","39",,"   30","   20","19.9","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-09","17.22",,"42","49","40",,"  120","  120","33.1","50.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-10","19.46",,"46","53","37",,"  300","  290","36.0","48.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-11","26.62",,"43","53","35",,"  320","  310","38.9","55.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-12","13.42",,"52","67","41",,"  290","  290","23.9","33.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-13","6.04",,"51","57","41",,"  130","  160","17.0","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-14","6.04",,"50","66","41",,"  170","  180","13.0","17.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-15","11.18",,"58","72","49",,"  320","  320","25.9","33.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-16","11.18",,"51","55","43",,"  180","  180","21.9","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-17","13.65",,"53","63","47",,"  280","  280","28.0","36.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-18","14.76",,"49","53","38",,"  320","  310","25.9","35.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-19","16.33",,"41","48","35",,"  300","  270","30.0","36.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-20","14.76",,"45","53","34",,"  330","  300","33.1","42.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-21","19.24",,"37","44","30",,"  320","  320","32.0","42.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-22","9.62",,"34","41","28",,"  330","  320","21.9","27.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-23","16.78",,"45","52","35",,"  340","  340","38.0","55.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-24","15.88",,"38","46","31",,"  350","  340","32.0","40.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-25","12.75",,"41","52","34",,"   50","   40","23.9","31.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-26","10.07",,"43","49","38",,"   50","   60","21.0","27.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-27","5.37",,"44","50","40",,"  120","  110","16.1","19.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-28","10.29",,"47","49","44",,"  340","  340","21.0","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-29","19.91",,"47","57","42",,"  310","  290","33.1","45.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-30","16.55",,"48","61","41",,"  300","  290","25.1","38.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-03-31","10.74",,"54","62","45",,"  260","  320","21.0","30.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-01","4.47",,"51","53","44",,"  330","  320","13.0","18.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-02","10.07",,"46","48","42",,"   80","  100","23.0","33.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-03","22.82",,"43","45","41",,"   70","   90","36.9","53.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-04","14.09",,"43","52","37",,"   10","  360","31.1","38.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-05","15.21",,"44","50","38",,"  270","  270","23.9","33.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-06","17.67",,"46","55","42",,"  350","  350","29.1","38.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-07","13.20",,"48","58","41",,"  360","   20","23.0","34.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-08","6.93",,"49","63","40",,"  200","  200","16.1","19.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-09","7.61",,"56","69","45",,"  190","  190","18.1","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-10","8.72",,"54","69","50",,"  120","  130","15.0","19.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-11","13.87",,"53","59","50",,"  150","  140","29.1","42.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-12","21.25",,"56","63","53",,"  160","  160","32.0","53.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-13","22.37",,"53","55","47",,"  270","  270","36.0","51.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-14","15.43",,"54","65","43",,"  180","  200","35.1","44.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-15","10.51",,"62","77","52",,"   10","   20","23.0","33.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-16","11.18",,"61","72","50",,"  200","  320","21.0","29.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-17","10.51",,"53","57","46",,"   90","  120","23.0","29.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-18","12.75",,"48","49","45",,"   60","   70","25.1","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-19","9.62",,"48","55","44",,"  130","  120","17.0","23.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-20","11.86",,"53","67","47",,"  340","  360","28.0","36.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-21","10.74",,"49","53","41",,"  320","  310","19.9","25.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-22","10.29",,"51","62","42",,"  180","  320","19.9","28.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-23","10.74",,"50","57","41",,"  160","  160","23.0","34.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-24","14.54",,"55","68","49",,"  330","  300","28.0","35.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-25","10.51",,"50","53","42",,"  360","   10","21.9","29.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-26","8.50",,"47","55","37",,"  150","  160","16.1","19.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-27","11.41",,"49","56","42",,"  180","  180","25.1","32.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-28","7.16"," 0005","56","68","50",,"  220","  190","14.1","18.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-29","9.17",,"67","82","58",,"  160","  160","18.1","25.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-04-30","9.84",,"59","67","52",,"   20","   10","17.0","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-01","8.28",,"58","71","51",,"  150","  160","17.0","21.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-02","8.72",,"56","66","50",,"   60","   50","17.0","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-03","8.28",,"58","63","49",,"  130","  120","18.1","23.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-04","9.62",,"53","61","48",,"  130","  130","18.1","23.0"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-05","10.29",,"51","54","49",,"  110","  120","18.1","23.9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-06","5.82"," 1530","59","71","54",,"  190","  210","12.1","14.1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-07",,,"65",,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-08",,,"60",,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-01",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-02",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-03",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-04",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-05",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-06",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-07",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-09",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-10",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-11",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-12",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-13",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-14",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-15",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-16",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-17",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-18",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-19",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-20",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-21",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-22",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-23",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-25",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-26",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-27",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-28",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-29",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-30",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-01-31",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-01",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-02",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-03",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-04",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-05",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-06",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-07",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-08",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-09",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-10",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-11",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-12",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-13",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-15",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-16",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-17",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-18",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-19",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-20",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-21",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-22",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-23",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-24",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-25",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-26",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-27",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-28",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-02-29",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-01",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-02",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-03",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-04",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-05",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-06",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-07",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-08",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-09",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-10",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-11",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-12",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-13",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-14",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-15",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-16",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-17",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-18",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-19",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-20",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-21",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-22",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-23",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-24",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-25",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-26",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-27",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-28",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-29",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-30",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-03-31",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-04-01",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-04-13",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-04-14",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-04-15",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-04-30",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-05-01",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-05-02",,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","2024-05-03",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-01",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-02",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-03",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-04",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-05",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-06",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-07",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-08",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-09",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-10",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-11",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-12",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-13",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-14",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-15",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-16",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-17",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-18",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-19",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-20",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-21",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-22",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-23",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-24",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-25",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-26",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-27",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-28",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-29",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-30",,,,,,,,,,
"US1NJMS0059","MADISON 0.8 WSW, NJ US","2024-01-31",,,,,,,,,,
